PLAYER_ID,PLAYER_NAME,RAPM
1641713,GG Jackson,-0.009431669451687287
1630164,James Wiseman,-0.031417363169997
201587,Nicolas Batum,-0.042679700512500654
1629636,Darius Garland,0.011130703665499522
1642358,AJ Johnson,-0.12637475418847555
1642278,Tyler Kolek,0.0724093801756864
1630264,Anthony Gill,-0.12865601651279096
1630530,Trey Murphy III,-0.09273243993902446
1629731,Dean Wade,0.01518320443927182
1630811,Keaton Wallace,-0.010502914917288397
1630559,Austin Reaves,0.012313579613918558
1631255,Karlo Matković,-0.07503338971039013
1629599,Amir Coffey,-0.03232880776574567
1641724,Jett Howard,0.03269408961398743
1631321,Sidy Cissoko,-0.04601766011062419
1641706,Brandon Miller,-0.0024361239388736994
1630572,Sandro Mamukelashvili,0.018096551799237033
1642883,Sion James,-0.046836786702624596
1630182,Josh Green,-0.0016128993299718902
1628386,Jarrett Allen,0.020809433619709997
1642852,Derik Queen,-0.10002343669362457
1631103,Malaki Branham,-0.09326494108362435
1628988,Aaron Holiday,0.09164337405657601
1641740,Jaylen Clark,0.06772762422157996
201935,James Harden,-0.038513849533051495
203500,Steven Adams,0.0981994827300961
1631096,Chet Holmgren,0.16951330600049103
1642876,Adou Thiero,-0.0032351603575417444
1631123,Jamaree Bouyea,-0.016407652183507423
1642377,Jaylen Wells,-0.014158798479684551
1642948,Ryan Nembhard,-0.017067096008799392
203952,Andrew Wiggins,0.002368856922038013
1629726,Garrison Mathews,-0.02797290519881293
1642285,Cam Spencer,-0.018352744195288543
1629012,Collin Sexton,-0.039450212953624976
1642272,Jared McCain,-0.009110251194970331
1642859,Jase Richardson,0.025670606996746493
203083,Andre Drummond,0.009347678764867908
1626192,Pat Connaughton,-0.026638341582577406
1642928,Dylan Cardwell,-0.008721191191892231
1642274,Yves Missi,-0.08329418714810859
1641774,Tristan Vukcevic,-0.16129386628787884
1642271,Kyle Filipowski,-0.09215014741064706
1642275,Tidjane Salaün,-0.0030539434305190223
1642914,Javon Small,-0.009588187845169481
1642869,Noah Penda,0.019249579314552075
1627750,Jamal Murray,0.10262728388920267
1631222,Jake LaRavia,0.007972769431101695
1642857,Kasparas Jakučionis,-0.005798076820682948
1628370,Malik Monk,-0.11478186190892767
1630198,Isaiah Joe,0.13531091420440874
203944,Julius Randle,0.061072165920768876
1643007,Taelon Peter,-0.08078264982819494
1642347,Jamal Shead,0.023604422361880765
201942,DeMar DeRozan,-0.13298208375351628
1642359,Pacôme Dadiet,0.04520698771989851
1630256,Jae'Sean Tate,0.08045280448554044
1642942,Jahmai Mashack,0.04202072599523265
1630598,Aaron Wiggins,0.09754277958835902
1642419,Jamison Battle,0.03823709461330944
1628991,Jaren Jackson Jr.,-0.036832910327467064
1629661,Cameron Johnson,0.10290257208285312
1628392,Isaiah Hartenstein,0.12393100094861904
1641737,Adem Bona,0.03621874570853416
1641718,Keyonte George,-0.09777307472138135
1628379,Luke Kennard,-0.012018052997124601
1627742,Brandon Ingram,0.023604422361880765
1630679,Ethan Thompson,-0.03756064841350244
1631132,Christian Koloko,-0.0009882538888905364
1626171,Bobby Portis,-0.04321954158721788
1642270,Donovan Clingan,-0.012738575163749887
1631105,Jalen Duren,0.07465521782136543
1630552,Jalen Johnson,0.0027711420196968577
1642346,Ryan Dunn,0.024195546389570367
202699,Tobias Harris,0.04351067307940991
1629008,Michael Porter Jr.,-0.028617271900327635
1628398,Kyle Kuzma,-0.038283262069928166
1642949,Yanic Konan Niederhäuser,-0.031456052741175605
1630172,Patrick Williams,-0.04048355080978717
1641707,Taylor Hendricks,-0.06965120795800697
1630533,Ziaire Williams,-0.03659030360144327
1631099,Keegan Murray,-0.059203773353602156
1641708,Amen Thompson,0.09786001605468508
1641717,Cason Wallace,0.19285384615761558
1629026,Kenrich Williams,0.0539921900453685
1631124,Julian Strawther,0.07567352976403086
1630249,Vít Krejčí,-0.010386049146152557
1628396,Tony Bradley,-0.09926705987999979
1642851,Kon Knueppel,-0.046836786702624596
1631260,AJ Green,-0.024391999657711473
1642262,Cody Williams,-0.0652389464196712
1642066,Myron Gardner,0.027066635662034676
1641730,Noah Clowney,-0.058647831119232746
1642875,Maxime Raynaud,-0.10487092491242452
1642964,Brooks Barnhizer,0.12153264920250367
203471,Dennis Schröder,-0.09776231393973334
1641729,Brice Sensabaugh,-0.10047803140349285
1641824,Matas Buzelis,-0.041429883037276224
1641710,Anthony Black,0.03849729291932962
203482,Kelly Olynyk,0.051893357257793676
1642880,Kam Jones,-0.011518216665284808
203992,Bogdan Bogdanović,-0.036721582911979335
1642853,Rasheer Fleming,0.0016629818140596075
1631101,Shaedon Sharpe,-0.03685725033680299
1628970,Miles Bridges,-0.046836786702624596
1631170,Jaime Jaquez Jr.,0.02420448956038339
203484,Kentavious Caldwell-Pope,-0.014158798479684551
1630168,Onyeka Okongwu,-0.018126986860707517
1642856,Egor Dëmin,-0.038895594190901286
1628997,Caleb Martin,-0.04351214743956329
1630549,Day'Ron Sharpe,-0.05313996055658913
203114,Khris Middleton,-0.11744134872945157
203468,CJ McCollum,-0.16091941312502622
1641711,Gradey Dick,0.023604422361880765
1628378,Donovan Mitchell,0.03203034041902329
1642854,Asa Newell,0.008131774536062834
1628467,Maxi Kleber,-0.0181208834050346
1630557,Corey Kispert,-0.10747665314195827
1630595,Cade Cunningham,0.07107309720993348
203999,Nikola Jokić,0.1091245275379959
1642266,Ja'Kobe Walter,0.021499110829947876
204456,T.J. McConnell,-0.06376350730716887
1630162,Anthony Edwards,0.04711859435888293
202687,Bismack Biyombo,0.03759498137279294
1631120,JD Davison,0.08464482973794903
1626181,Norman Powell,0.019555779446350226
1641722,Jordan Hawkins,-0.10954243278535303
201567,Kevin Love,-0.08938380111237276
1642264,Stephon Castle,0.08259831791491624
1642261,Dalton Knecht,0.003741861599598147
1641765,Olivier-Maxence Prosper,-0.0016302420033963367
1629020,Jarred Vanderbilt,0.008179882538442812
1627783,Pascal Siakam,-0.10175186425198672
1631114,Jalen Williams,0.060016565333282014
1629011,Mitchell Robinson,0.057871411913362786
1630175,Cole Anthony,-0.03976771390395522
1630171,Isaac Okoro,0.0005495489666199978
1642383,Walter Clayton Jr.,-0.08618029088725174
1630577,Julian Champagnie,0.08736178011347875
1642259,Alex Sarr,-0.11076252351642817
1626157,Karl-Anthony Towns,0.07892021569879708
1630193,Immanuel Quickley,0.032124449569675535
1629004,Svi Mykhailiuk,-0.10055971021019197
1642363,Nique Clifford,-0.12268885669561795
1642874,Danny Wolf,0.0011658309760862304
1629652,Luguentz Dort,0.1091843526500037
1630166,Deni Avdija,-0.03962292255508635
1642862,Liam McNeeley,-0.03261225861366404
1642282,Hunter Sallis,-0.010990374778829212
1641772,Nae'Qwan Tomlin,0.023334875413728005
1630170,Devin Vassell,0.08736178011347875
1630538,Bones Hyland,0.05877407881789347
1626164,Devin Booker,0.041219634243900134
201566,Russell Westbrook,-0.13298208375351628
1629655,Daniel Gafford,-0.02699553290470625
1642848,Tre Johnson,-0.11936753131264327
1641757,Jordan Miller,-0.012084645418330089
1642849,Nolan Traore,-0.005586485652352548
1630544,Tre Mann,-0.03709399644043098
1630643,Jay Huff,-0.11570134108186345
1629027,Trae Young,-0.02171001212411814
1629111,Jock Landale,-0.014158798479684551
1630692,Jordan Goodwin,0.015679349219974055
1631200,Kris Murray,-0.04837113512815261
1630188,Jalen Smith,-0.008831202057628466
1631126,Caleb Love,-0.048440845837889164
1628989,Kevin Huerter,-0.0069702454840513675
1631288,Jamal Cain,0.02751300285548977
200768,Kyle Lowry,0.02140444462818543
1630545,Terrence Shannon Jr.,0.02296320656028011
1628380,Zach Collins,-0.010505852846393804
202685,Jonas Valančiūnas,0.1091245275379959
1641755,Kevin McCullar Jr.,0.004465631013526984
1641712,Rayan Rupert,-0.02762414923817386
1642847,Jeremiah Fears,-0.10002343669362457
1628415,Dillon Brooks,0.00047083208994391947
1642273,Kyshawn George,-0.15395333858039764
1631094,Paolo Banchero,-0.0034981512981367853
1629645,Kevin Porter Jr.,-0.008542829806369159
1629162,Jordan McLaughlin,0.07226382621182628
1628404,Josh Hart,0.07796355487468025
1628502,Nigel Hayes-Davis,-0.005918257179521706
202331,Paul George,0.01732364744976108
203954,Joel Embiid,-0.002464294220407242
1642863,Khaman Maluach,-0.007486447641215034
201145,Jeff Green,0.08201043795499537
1641738,Kobe Brown,-0.052171364609547945
1642461,Spencer Jones,0.09802259704672499
1642878,Tyrese Proctor,0.026216115919571938
1643024,Chris Mañon,-0.015187531162047968
1630230,Naji Marshall,-0.04908948247304588
1642268,Isaiah Collier,-0.08703622616129385
1630245,Ayo Dosunmu,-0.03216785133034929
1630200,Tre Jones,-0.013982074724374925
1641854,Craig Porter Jr.,0.03463977405642527
1626220,Royce O'Neale,0.013059298876337716
1629750,Javonte Green,0.08430427846774721
1642263,Reed Sheppard,0.09786001605468508
1642348,Justin Edwards,0.014388705060975735
1631250,Pete Nance,-0.03568680656088293
1628969,Mikal Bridges,0.08143542870874915
1628368,De'Aaron Fox,0.056177199409325126
1628971,Bruce Brown,0.1091245275379959
1626167,Myles Turner,-0.04321954158721788
202696,Nikola Vučević,-0.0356002234986414
201142,Kevin Durant,0.08374592740727338
1642860,Will Riley,-0.14136083991951584
1642885,Mohamed Diawara,0.0713820170759244
1642345,Oso Ighodaro,0.013059298876337716
203991,Clint Capela,0.08894180218602371
1631245,Quenton Jackson,-0.041614271719415126
1641787,Tosan Evbuomwan,0.022124647652914633
1630583,Santi Aldama,-0.014158798479684551
1630163,LaMelo Ball,-0.03778419080752019
1628371,Jonathan Isaac,0.027271826113271107
1642843,Cooper Flagg,-0.047784325150691774
1628978,Donte DiVincenzo,0.061072165920768876
1642258,Zaccharie Risacher,0.0006244471067981955
1630574,Ariel Hukporti,0.07378449458938177
1627747,Caris LeVert,0.0851529222533704
1628418,Thomas Bryant,0.02255478134851829
1629006,Josh Okogie,0.09786001605468508
1630180,Saddiq Bey,-0.09203646950018395
1629611,Terance Mann,-0.07016576591300988
1628963,Marvin Bagley III,-0.13755391119052723
1641871,Duop Reath,-0.029557376304504793
1641705,Victor Wembanyama,0.06943417223639514
1629614,Andrew Nembhard,-0.10436114019011293
1628976,Wendell Carter Jr.,0.04191425136571572
1641709,Ausar Thompson,0.07200359647099383
1642353,Cam Christie,-0.05012297088436341
203903,Jordan Clarkson,0.08143542870874915
1630322,Lindy Waters III,0.04899754924112978
1642267,Bub Carrington,-0.16091941312502622
1631095,Jabari Smith Jr.,0.09549348186540228
1642846,Ace Bailey,-0.09777307472138135
203501,Tim Hardaway Jr.,0.1091245275379959
1642877,Micah Peavy,-0.10605086648195383
1629638,Nickeil Alexander-Walker,-0.020503540714310875
1628983,Shai Gilgeous-Alexander,0.18081023383617228
1630578,Alperen Sengun,0.09604238875757372
1628381,John Collins,-0.05242675043741725
1631165,Keon Ellis,-0.1320551844980858
1641780,Johni Broome,-0.009615571631051511
1642938,Curtis Jones,0.016363572913529814
201569,Eric Gordon,-0.012801144556889521
1631221,Collin Gillespie,0.013059298876337716
1631093,Jaden Ivey,0.04770593026726777
203076,Anthony Davis,-0.017542809045201783
1630631,Jose Alvarado,-0.09818366236833875
1629640,Keldon Johnson,0.08736178011347875
1629651,Nic Claxton,-0.058647831119232746
1630581,Josh Giddey,-0.03496830136482557
1626156,D'Angelo Russell,-0.04294788841375806
201144,Mike Conley,0.05357854981839673
1631133,Jabari Walker,0.014066203010588087
1631121,Bryce McGowens,-0.09278321047223355
1630534,Ochai Agbaji,0.00573902820545465
1631097,Bennedict Mathurin,-0.04363493494091945
1629018,Gary Trent Jr.,-0.04321954158721788
1642905,Yang Hansen,-0.018041870211481945
1630696,Dru Smith,0.02205845377892386
1641748,Andre Jackson Jr.,-0.04428183013053045
1629130,Duncan Robinson,0.08673311142584414
1630191,Isaiah Stewart,0.0789444461738299
1641739,Toumani Camara,-0.03962292255508635
1630702,Jaden Hardy,-0.05934342581384394
1630314,Brandon Williams,-0.047344141549904274
1642844,Dylan Harper,0.07657721728606745
1631213,Tyrese Martin,-0.06651705582237338
1631217,Moussa Diabaté,-0.04202102069544732
1642868,Carter Bryant,0.07414286934172343
1630173,Precious Achiuwa,-0.12327962955629118
1631106,Tari Eason,0.05241494966135626
1642920,Kobe Sanders,-0.023065823870306063
1629632,Coby White,-0.019365070783615393
203914,Gary Harris,-0.05389028099575162
1630178,Tyrese Maxey,0.006121416988870326
1642867,Collin Murray-Boyles,-0.008726647570211852
1630551,Justin Champagnie,-0.16365574096688829
1629618,Jalen Pickett,0.09510191489279401
203084,Harrison Barnes,0.08736178011347875
1642276,Kel'el Ware,0.02205845377892386
201572,Brook Lopez,-0.031089195693843236
1629631,De'Andre Hunter,0.025819136333588528
1627936,Alex Caruso,0.13428832114781233
1626145,Tyus Jones,0.03849729291932962
1642382,Branden Carlson,0.15567169652332666
1641733,Nick Smith Jr.,-0.027084543475607844
1630567,Scottie Barnes,0.023604422361880765
1641731,Bilal Coulibaly,-0.09749853119853544
1629028,Deandre Ayton,-0.0011536413905553996
1631109,Mark Williams,0.027452498838525578
1630217,Desmond Bane,0.03849729291932962
1642352,Keshad Johnson,0.015582645956714566
2544,LeBron James,-0.004279073955195036
203497,Rudy Gobert,0.061072165920768876
1629627,Zion Williamson,-0.025963656430369915
1642281,Jaylon Tyson,0.02434165531944997
1642355,Bronny James,-0.021310134882442943
1631212,Peyton Watson,0.11292491611450112
1642277,Johnny Furphy,-0.031256713898993475
1631157,Ryan Rollins,-0.04321954158721788
1629637,Jaxson Hayes,0.003722164181231607
1641716,Jarace Walker,-0.11570134108186345
1628436,Luke Kornet,0.07906287188797273
1630241,Sam Merrill,0.05698877840691451
1629675,Naz Reid,0.061072165920768876
203935,Marcus Smart,0.006358360910080039
1630558,Davion Mitchell,0.03695719640362455
1630579,Jericho Sims,-0.051302956184453435
1627739,Kris Dunn,-0.05242675043741725
1628389,Bam Adebayo,0.023205262381139593
1642959,Chris Youngblood,0.17008813857955732
202695,Kawhi Leonard,-0.02255309056611206
1631323,Simone Fontecchio,0.02420448956038339
1627741,Buddy Hield,0.02809378680749579
1631218,Trayce Jackson-Davis,0.031081066366866666
1627759,Jaylen Brown,0.044850932201867394
1630568,Luka Garza,0.07406871117813986
1630202,Payton Pritchard,0.07566139526353566
1629674,Neemias Queta,0.07330295295298375
1629023,P.J. Washington,-0.050999701244795845
202710,Jimmy Butler III,0.033324953585439174
1642349,Ajay Mitchell,0.2048776967718548
203110,Draymond Green,0.014424416269180455
1630611,Gui Santos,0.030856799934471168
1642907,Cedric Coward,-0.019167367635939247
1629057,Robert Williams III,-0.02383743217605431
1641816,Hunter Tyson,0.0755056751986182
201939,Stephen Curry,0.017658590206338434
1630543,Isaiah Jackson,-0.10649785356002567
1630573,Sam Hauser,0.07566139526353566
203994,Jusuf Nurkić,-0.10314937632979078
1631169,Josh Minott,0.07972919661513155
1642366,Quinten Post,0.0285973851091993
1629014,Anfernee Simons,0.07566139526353566
1641764,Brandin Podziemski,0.0285973851091993
202691,Klay Thompson,-0.05912578431883626
1629673,Jordan Poole,-0.01607932022281022
1628374,Lauri Markkanen,-0.07294516469083752
203486,Mason Plumlee,0.008878769001004243
1628366,Lonzo Ball,-0.012869082923913177
1630194,Paul Reed,0.07063920416196026
1631248,Baylor Scheierman,0.08072352668751324
1630311,Pat Spencer,0.027643220209814134
1642450,Daniss Jenkins,0.07094919898005386
1642954,Will Richard,0.03216510892333186
1642864,Hugo González,0.05524920432558247
1630541,Moses Moody,0.020322722328383936
1627780,Gary Payton II,0.025973578798020536
1628401,Derrick White,0.07393741147367505
1629048,Goga Bitadze,0.0393248900873565
1629001,De'Anthony Melton,0.022021927100578292
1630529,Herbert Jones,-0.060391179130111106
1630192,Zeke Nnaji,0.09488770935122491
1642364,Jamir Watkins,-0.06308222267005234
1630183,Jaden McDaniels,0.05274216446953575
1630700,Dyson Daniels,-0.006702534109130324
1627751,Jakob Poeltl,0.027648547176387348
1631243,Mouhamed Gueye,-0.006702534109130324
202066,Garrett Temple,-0.007993427248602683
1628973,Jalen Brunson,0.08357591785805596
1628384,OG Anunoby,0.05282830819066189
1641842,Ronald Holland II,0.07539824068109335
1629029,Luka Dončić,0.02345071989335964
1641775,Jordan Walsh,0.07872332067831507
1629634,Brandon Clarke,-0.00132464440786627
203967,Dario Šarić,-0.007213838430489926
1627826,Ivica Zubac,-0.062317028915788886
1629656,Quentin Grimes,0.006440520069083388
1631230,Dominick Barlow,-0.002773424075257874
1631204,Marcus Sasser,0.027262869405660254
1641750,Ryan Kalkbrenner,-0.04517711836611446
1631108,Max Christie,-0.047111496440262926
1642845,VJ Edgecombe,0.03453372483273295
1642265,Rob Dillingham,0.0559507188669767
1631110,Jeremy Sochan,0.03859608755127857
1631247,Luke Travers,0.018898326738492555
1627824,Guerschon Yabusele,0.08836344148368709
1642884,Vladislav Goldin,-0.00532069617925982
1630228,Jonathan Kuminga,0.004379652743753416
1642354,KJ Simpson,-0.0025754366334140434
1642962,Drake Powell,-0.036677773614423016
1630592,Jalen Wilson,-0.0785137919419157
203924,Jerami Grant,-0.026668777988971895
1641998,Trey Jemison III,0.016121986574115423
1629060,Rui Hachimura,0.013136758258623293
1642484,RayJ Dennis,-0.06956555853700443
1631246,Vince Williams Jr.,4.900558921943277e-05
1631207,Dalen Terry,-0.050424136447906005
1630619,Moussa Cisse,-0.05673530163224452
203939,Dwight Powell,-0.03899726872470504
1629630,Ja Morant,-0.025486685782693985
203937,Kyle Anderson,-0.06921857583890774
1631107,Nikola Jović,0.006736487174880984
1629216,Gabe Vincent,0.011139913587424458
203897,Zach LaVine,-0.09661999095074533
1630208,Nick Richards,-0.009107986170292796
1628960,Grayson Allen,-0.01159061084693184
1641809,Drew Peterson,-0.009919012620183833
1631119,Jaylin Williams,0.18552944016695752
1641783,Tristan da Silva,0.049958793778653546
1630591,Jalen Suggs,0.05275744163192533
1630596,Evan Mobley,0.02586547909165099
1641763,Julian Phillips,-0.05491250918707732
203648,Thanasis Antetokounmpo,-0.017858188019562366
1642269,Devin Carter,-0.06916191345784847
1631451,Javonte Cooke,-0.030927101807135562
203926,Doug McDermott,-0.03212605726636153
1629234,Drew Eubanks,-0.12108214462815214
1631172,Ousmane Dieng,0.1706284445338507
1630639,A.J. Lawson,-0.013151486894206489
1642367,Jonathan Mogbo,-0.03143943014960162
1629639,Tyler Herro,-0.001899327227264416
1642918,Alijah Martin,-0.013151486894206489
1641796,Pelle Larsson,0.0503678292990551
1642935,Chucky Hepburn,-0.01824850304769436
204060,Joe Ingles,0.007888301439986842
1629723,John Konchar,-0.005705999611221236
1641744,Zach Edey,0.033078272625333846
1630540,Miles McBride,0.09355737727878505
1642950,Lachlan Olbrich,-0.03259868097964772
1630532,Franz Wagner,0.04641482567586
1641810,Antonio Reeves,-0.01482846725754781
1628975,Jevon Carter,-0.0669315055171278
1641801,Emanuel Miller,-0.03259868097964772
1642280,Trentyn Flowers,-0.0224070849028335
1642384,Isaiah Crawford,0.005173578354323291
1642879,Ben Saraf,-0.041346992972424466
1642404,Chaz Lanier,0.03889844617994147
1642443,Jahmir Young,0.043647090431520805
204001,Kristaps Porziņģis,0.012885457925440207
1630214,Xavier Tillman,0.04348963324813204
1631166,Drew Timme,-0.0018449680212846388
1642873,Amari Williams,-0.0046771653820975295
1642357,David Jones Garcia,0.014459456336613502
1641753,Chris Livingston,0.009526336452449435
1641715,Cam Whitmore,-0.14483464598791812
203552,Seth Curry,-0.0060063475083362156
201143,Al Horford,0.029916145677845406
1631199,Ron Harper Jr.,0.040454071237928685
1641725,Trey Alexander,-0.0130934682042832
1630623,Tyson Etienne,-0.05315895033468533
1630526,Jeremiah Robinson-Earl,-0.0690695095973774
203507,Giannis Antetokounmpo,-0.0026852714270208986
1641767,Ben Sheppard,-0.09368062109427815
1631216,Caleb Houstan,0.02659859042551566
1643141,Jahmyl Telfort,-0.02753662819348732
1626172,Kevon Looney,-0.056909920196811244
101108,Chris Paul,-0.048724319644686286
1630548,Johnny Juzang,0.04630266710047704
1631159,Leonard Miller,0.0352629782676577
1630604,E.J. Liddell,-0.048342575382627255
1642886,Koby Brea,-0.003914817291477514
1626204,Larry Nance Jr.,0.028794048876752614
1630536,Sharife Cooper,-0.023897984870598202
1630587,Isaiah Livers,0.023908454020986993
1631115,Orlando Robinson,0.026236966540723144
1631210,Jacob Toppin,0.010698943261084002
1630570,Trendon Watford,-0.01877515263471019
1641813,Mark Sears,-0.038978460740086845
1642855,Noa Essengue,-0.00677599176612388
1628449,Chris Boucher,0.011159598269898159
1629628,RJ Barrett,0.055809077121126906
1629013,Landry Shamet,0.02572749619726018
203932,Aaron Gordon,0.06367331604608359
1641726,Dereck Lively II,-0.021684658581933206
1641989,Elijah Harkless,-0.02492781555785782
1631111,Wendell Moore Jr.,0.013231181257813822
1628420,Monte Morris,-0.06243076629614239
1642403,Isaac Jones,-0.00378597017576008
1642866,Joan Beringer,0.038494520235955634
1642939,Miles Kelly,-0.006004878986837959
1627734,Domantas Sabonis,-0.05613694116399448
1627884,Derrick Jones Jr.,-0.029364970407605013
1641752,Bobi Klintman,0.006273918553317467
1626162,Kelly Oubre Jr.,0.01615843268958833
201950,Jrue Holiday,0.003387935065438763
1630174,Aaron Nesmith,-0.06268127933392766
1631342,Daeqwon Plowden,-0.016851937738677845
1641790,PJ Hall,-0.03609072406420175
1631128,Christian Braun,0.06467506566981224
1642449,Tolu Smith,-0.007460658412080048
1628998,Cody Martin,-0.03668792935707358
203078,Bradley Beal,-0.009436607218456542
1642368,N'Faly Dante,0.014251672519506917
1630224,Jalen Green,0.011419763480349902
1629646,Charles Bassey,-0.012240950010444592
1630560,Cam Thomas,-0.047451712764041774
1627752,Taurean Prince,0.003402804360812573
1630644,Mac McClung,-0.011977672307853616
1642434,Riley Minix,0.019008255349016127
1631127,Harrison Ingram,0.019008255349016127
1631104,Blake Wesley,0.01446836369613321
1631117,Walker Kessler,0.0005872087641461647
201599,DeAndre Jordan,-0.030855030994373672
1629680,Matisse Thybulle,0.005725526976157939
1641732,Colby Jones,-0.01161704449980192
1641747,DaRon Holmes II,0.016558985631954393
1630167,Obi Toppin,-0.014218745181399048
1630621,Hunter Dickinson,-0.001839774325285909
